	tweet-id	user-id	time	text	is-nips2020	is-quote	quote-id	retweet-cnt	favorite-cnt	reply-cnt	quote-cnt	emotion	user-name	user-screen-name
240	1268818526627934210	756502711621726209	Fri Jun 05 08:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> Neural Controlled Differential Equations for Irregular Time Series. (arXiv:2005.08926v1 [cs\.LG]) <a href='#'>https://t.co/9WAVoWRBER</a>	True	False		0	2	0	0	0.96038	arXiv in review	arxiv_in_review
241	1268983328159477760	938899920370655232	Fri Jun 05 19:09:36 +0000 2020	How do I tell <a href='#'>#NeurIPS2020</a> Reproducibility Checklist that everything is publicly available but obfuscated by my horrendous git branch hygiene?	True	False		0	7	0	0	-0.36491399999999996	Variational BAE	variationalBAE
242	1269029924620382211	756502711621726209	Fri Jun 05 22:14:46 +0000 2020	<a href='#'>#NeurIPS2020</a> Learning and Inference in Imaginary Noise Models. (arXiv:2005.09047v1 [stat\.ML]) <a href='#'>https://t.co/XNV4sbMDwt</a>	True	False		0	0	0	0	0.9498519999999999	arXiv in review	arxiv_in_review
243	1269090317917184003	756502711621726209	Sat Jun 06 02:14:45 +0000 2020	<a href='#'>#NeurIPS2020</a> Enhancing Certified Robustness of Smoothed Classifiers via Weighted Model Ensembling. (arXiv:2005.09363v1 [cs\.LG]) <a href='#'>https://t.co/ct7lH5TGQI</a>	True	False		0	0	0	0	0.946866	arXiv in review	arxiv_in_review
244	1269100131720130560	312848460	Sat Jun 06 02:53:44 +0000 2020	"<a href='#'>@j_gottschlich</a> <a href='#'>@alex_ander</a> <a href='#'>@vvobot</a> <a href='#'>@shaileeejain</a> <a href='#'>@AmandaLeBel3</a> Lol, we can be co-authors anytime! Like the paper we sent to <a href='#'>#NeurIPS2020</a> today...
Glad that you checked that we are co-authors! 😂🤞🏼 Fingers crossed!"	True	False		0	1	0	0	0.974108	Javier Turek	javiturek
245	1269105411728310272	756502711621726209	Sat Jun 06 03:14:43 +0000 2020	<a href='#'>#NeurIPS2020</a> Experience Augmentation: Boosting and Accelerating Off-Policy Multi-Agent Reinforcement Learning. (arXiv:2005.09453v1 [cs\.LG]) <a href='#'>https://t.co/fzoyESNLJq</a>	True	False		0	2	0	0	0.971886	arXiv in review	arxiv_in_review
246	1269120510287327232	756502711621726209	Sat Jun 06 04:14:43 +0000 2020	<a href='#'>#NeurIPS2020</a> Normalized Attention Without Probability Cage. (arXiv:2005.09561v1 [cs\.LG]) <a href='#'>https://t.co/5uT3lays6t</a>	True	False		0	5	0	0	0.9113979999999999	arXiv in review	arxiv_in_review
247	1269278141165568000	97707247	Sat Jun 06 14:41:05 +0000 2020	Did you use the <a href='#'>#NeurIPS2020</a> deadline extension? If so, how much?	True	False		0	0	1	2	-0.9796020000000001	Gautam Kamath	thegautamkamath
248	1269301710964621319	756502711621726209	Sat Jun 06 16:14:45 +0000 2020	<a href='#'>#NeurIPS2020</a> Exponential ergodicity of mirror-Langevin diffusions. (arXiv:2005.09669v1 [math\.ST]) <a href='#'>https://t.co/AQLtjbOM5G</a>	True	False		0	1	0	0	0.9415359999999999	arXiv in review	arxiv_in_review
249	1269392303912890374	756502711621726209	Sat Jun 06 22:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> Informative Path Planning for Anomaly Detection in Environment Exploration and Monitoring. (arXiv:2005.10040v1 [stat\.ML]) <a href='#'>https://t.co/MyhsaNedqr</a>	True	False		0	0	0	0	0.9592419999999999	arXiv in review	arxiv_in_review
250	1269591129722249216	381899263	Sun Jun 07 11:24:47 +0000 2020	Will you submit the source code in the supplementary for <a href='#'>#NeurIPS2020</a>?	True	False		0	0	0	0	-0.8576900000000001	Thanh Tang Nguyen	thanhnguyentang
251	1269618795833888770	756502711621726209	Sun Jun 07 13:14:43 +0000 2020	<a href='#'>#NeurIPS2020</a> An Adversarial Approach for Explaining the Predictions of Deep Neural Networks. (arXiv:2005.10284v1 [cs\.LG]) <a href='#'>https://t.co/il6zuRkng8</a>	True	False		1	2	0	0	0.97156	arXiv in review	arxiv_in_review
252	1269622912040013828	2637036385	Sun Jun 07 13:31:05 +0000 2020	"Free idea for <a href='#'>#NeurIPS2020</a> social: ""Make a Research Website"": everyone sits around eating snacks, updating/creating their page and sharing tips."	True	False		1	29	0	1	0.972796	Stephanie Hyland	_hylandSL
253	1269648998270472192	756502711621726209	Sun Jun 07 15:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> Can Shallow Neural Networks Beat the Curse of Dimensionality? A mean field training perspective. (arXiv:2005.10815v1 [cs\.LG]) <a href='#'>https://t.co/95DimH3xDU</a>	True	False		2	1	0	0	0.5029300000000001	arXiv in review	arxiv_in_review
254	1269799990970519552	756502711621726209	Mon Jun 08 01:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> Revisiting Membership Inference Under Realistic Assumptions. (arXiv:2005.10881v1 [cs\.CR]) <a href='#'>https://t.co/aYFUJnzd3l</a>	True	False		0	0	0	0	0.9505239999999999	arXiv in review	arxiv_in_review
255	1269803540161019904	793639812825690112	Mon Jun 08 01:28:50 +0000 2020	Glad to see this happens. Maybe our conferences should introduce more special tracks for social-good oriented research in the future, and even make this as a common practice. <a href='#'>#NeurIPS2020</a> <a href='#'>https://t.co/sbfWGOg4Ry</a>	True	False		0	7	0	0	0.9684539999999999	Xiaojian Ma	jeasinema
256	1269808316919808000	3601524683	Mon Jun 08 01:47:49 +0000 2020	"<a href='#'>#NeurIPS2020</a> bidding... 

I'm afraid that this might become an evergreen tweet as I continue to meet new people and become more familiar with their work and interests."	True	True	1.2254444956779356e+18	0	0	0	0	0.853912	Taylor W. Killian	tw_killian
257	1269830190303268871	756502711621726209	Mon Jun 08 03:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> Secure and Differentially Private Bayesian Learning on Distributed Data. (arXiv:2005.11007v1 [cs\.CR]) <a href='#'>https://t.co/wjPKU13q6I</a>	True	False		1	2	0	0	0.9630799999999999	arXiv in review	arxiv_in_review
258	1269845286228234242	756502711621726209	Mon Jun 08 04:14:43 +0000 2020	<a href='#'>#NeurIPS2020</a> Position-based Scaled Gradient for Model Quantization and Sparse Training. (arXiv:2005.11035v1 [cs\.CV]) <a href='#'>https://t.co/7v1zKJ5elT</a>	True	False		1	0	0	0	0.9687479999999999	arXiv in review	arxiv_in_review
259	1269860386213371904	756502711621726209	Mon Jun 08 05:14:43 +0000 2020	<a href='#'>#NeurIPS2020</a> Symbolic Pregression: Discovering Physical Laws from Raw Distorted Video. (arXiv:2005.11212v1 [cs\.CV]) <a href='#'>https://t.co/lO7nS9i6Ia</a>	True	False		1	1	0	0	0.9670019999999999	arXiv in review	arxiv_in_review
260	1269875486550827008	756502711621726209	Mon Jun 08 06:14:43 +0000 2020	<a href='#'>#NeurIPS2020</a> Fast differentiable DNA and protein sequence optimization for molecular design. (arXiv:2005.11275v1 [cs\.LG]) <a href='#'>https://t.co/ceJKL6Cdu8</a>	True	False		0	1	0	0	0.97784	arXiv in review	arxiv_in_review
261	1269890586519232519	756502711621726209	Mon Jun 08 07:14:43 +0000 2020	<a href='#'>#NeurIPS2020</a> Model Evidence with Fast Tree Based Quadrature. (arXiv:2005.11300v1 [stat\.ML]) <a href='#'>https://t.co/AdUqhCHHq1</a>	True	False		0	0	0	0	0.9422140000000001	arXiv in review	arxiv_in_review
262	1269935885648310272	756502711621726209	Mon Jun 08 10:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks. (arXiv:2005.11401v1 [cs\.CL]) <a href='#'>https://t.co/bU5CIXmxwf</a>	True	False		0	2	0	0	0.957428	arXiv in review	arxiv_in_review
263	1270034452803022852	97707247	Mon Jun 08 16:46:24 +0000 2020	"<a href='#'>@XandaSchofield</a> <a href='#'>@jm_alexia</a> <a href='#'>#NeurIPS2020</a> has introduced the ""broader impact statement"" this year (see, e.g., <a href='#'>https://t.co/rFWIElj55p).</a> While I have my misgivings about it for some (as I term them) ""methodology"" papers, for egregious unethical applications like this it seems like a no-brainer."	True	False		0	1	1	0	0.94825	Gautam Kamath	thegautamkamath
264	1270147279601745920	756502711621726209	Tue Jun 09 00:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> DartMinHash: Fast Sketching for Weighted Sets. (arXiv:2005.11547v1 [cs\.DS]) <a href='#'>https://t.co/o4w09Ic5tP</a>	True	False		1	0	0	0	0.978556	arXiv in review	arxiv_in_review
265	1270177480524140544	756502711621726209	Tue Jun 09 02:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> Geometric algorithms for predicting resilience and recovering damage in neural networks. (arXiv:2005.11603v1 [cs\.NE]) <a href='#'>https://t.co/z29lvv9nio</a>	True	False		0	1	0	0	0.9680979999999999	arXiv in review	arxiv_in_review
266	1270237874294751232	756502711621726209	Tue Jun 09 06:14:43 +0000 2020	<a href='#'>#NeurIPS2020</a> Fractional moment-preserving initialization schemes for training fully-connected neural networks. (arXiv:2005.11878v1 [cs\.LG]) <a href='#'>https://t.co/OtFF6vPfgj</a>	True	False		0	1	0	0	0.9768619999999999	arXiv in review	arxiv_in_review
267	1270313400401375232	756502711621726209	Tue Jun 09 11:14:50 +0000 2020	<a href='#'>#NeurIPS2020</a> Dynamic Value Estimation for Single-Task Multi-Scene Reinforcement Learning. (arXiv:2005.12254v1 [cs\.LG]) <a href='#'>https://t.co/w7tBacw55o</a>	True	False		0	0	0	0	0.952134	arXiv in review	arxiv_in_review
268	1270330679876653056	381899263	Tue Jun 09 12:23:30 +0000 2020	Sorry to hear some <a href='#'>#NeurIPS2020</a> submissions have been rejected due to a formatting problem. Though it seems likely that this will be resolved, if it can help in the future, I have been always making two <a href='#'>@overleaf</a> projects separately for the main submission and suppl.	True	True	1.2703046036077568e+18	0	1	0	0	0.8550279999999999	Thanh Tang Nguyen	thanhnguyentang
269	1270384854304260097	97707247	Tue Jun 09 15:58:46 +0000 2020	"My survey says that 60% of submitters to <a href='#'>#NeurIPS2020</a> used the extension significantly. The cynic in me worries that that is a ""rich gets richer"" scenario: those who were not affected have more time to polish their papers, and those who were are still unable to work."	True	True	1.269278141165568e+18	1	26	1	0	0.9451560000000001	Gautam Kamath	thegautamkamath
270	1270396449587695620	835523587197046784	Tue Jun 09 16:44:51 +0000 2020	Given many people seem to have been desk-rejected from <a href='#'>#NeurIPS2020</a> due to problems when cropping out the appendix from their PDF: does anyone know a *clean*, *programmatic* way to compile the paper w/o the appendix such that references (via \ref{}) are preserved bidirectionally?	True	False		0	0	2	0	0.514446	Thomas Parnell	TzPzPz
271	1270443268375842816	2850858010	Tue Jun 09 19:50:53 +0000 2020	I guess I better make space for this honor on my office brag wall  (right next to that jackpot message from the publishers clearing house .. 🙄)  <a href='#'>#NeurIPS2020</a> <a href='#'>https://t.co/U6OWyWHlgN</a>	True	False		1	38	0	0	0.967938	Subbarao Kambhampati	rao2z
272	1270539871149527040	756502711621726209	Wed Jun 10 02:14:45 +0000 2020	<a href='#'>#NeurIPS2020</a> Improving Regression Uncertainty Estimates with an Empirical Prior. (arXiv:2005.12496v1 [cs\.LG]) <a href='#'>https://t.co/IGK13I4fs6</a>	True	False		0	1	0	0	0.95093	arXiv in review	arxiv_in_review
273	1270585170446487552	756502711621726209	Wed Jun 10 05:14:45 +0000 2020	<a href='#'>#NeurIPS2020</a> On the Impossibility of Global Convergence in Multi-Loss Optimization. (arXiv:2005.12649v1 [math\.OC]) <a href='#'>https://t.co/fDeLj7PqBo</a>	True	False		2	4	0	0	0.9649559999999999	arXiv in review	arxiv_in_review
274	1270705962706522115	756502711621726209	Wed Jun 10 13:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> Constraining Implicit Space with MDL: Regularity Normalization as Unsupervised Attention. (arXiv:1902.10658v10 [cs\.LG] UPDATED) <a href='#'>https://t.co/9LyIbXSTX5</a>	True	False		1	1	0	0	0.970256	arXiv in review	arxiv_in_review
275	1270724698876178441	2295311167	Wed Jun 10 14:29:11 +0000 2020	<a href='#'>@elonmusk</a> <a href='#'>@NeurIPSConf</a>, I guess Elon submitted a paper solely on the <a href='#'>#BroaderImpact</a> section! <a href='#'>#AcademicChatter</a> <a href='#'>#NeurIPS2020</a>	True	False		0	2	0	0	0.9513039999999999	Kishan P B	kpb_in_acad
276	1270755534266867716	2260249807	Wed Jun 10 16:31:43 +0000 2020	<a href='#'>@tommy_da_cat</a> <a href='#'>@ArthurGretton</a> <a href='#'>@PierreAlquier</a> <a href='#'>@NeurIPSConf</a> That is weird, we also used Overleaf but this wasn't the cause of the problem. The <a href='#'>#NeurIPS2020</a> style file sets the paper size to letter: \usepackage[verbose=true,letterpaper]{geometry}, unless you overwrote it?	True	False		0	0	0	0	0.8042720000000001	Rui Ponte Costa	somnirons
277	1270788546991923200	757078795	Wed Jun 10 18:42:54 +0000 2020	<a href='#'>@peter_richtarik</a> <a href='#'>@QuanquanGu</a> <a href='#'>@NeurIPSConf</a> Conflation of disruption with innovation was likely on their mind. Anyhow, I hope this year some folks in the community organize OptML (I'm not planning to organize anything at <a href='#'>#NeurIPS2020</a>, but hopefully at another suitable venue someday!).	True	False		0	1	0	0	0.9496119999999999	Suvrit Sra	optiML
278	1271007952418242560	756502711621726209	Thu Jun 11 09:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> Contrastive Learning for Debiased Candidate Generation at Scale. (arXiv:2005.12964v1 [cs\.IR]) <a href='#'>https://t.co/zbMHKYJAhl</a>	True	False		1	2	0	0	0.9597359999999999	arXiv in review	arxiv_in_review
279	1271051204336984064	382008009	Thu Jun 11 12:06:36 +0000 2020	"I hope nobody realizes this too late but the <a href='#'>#NeurIPS2020</a> supplementary deadline is today.

A bit risky to have the original abstract=&gt;paper deadlines 7 days apart, with the paper=&gt;supplementary deadlines 6 days apart. Add to this that no day of the week is listed this year."	True	False		0	11	1	0	0.9702580000000001	Miles Cranmer	MilesCranmer
280	1271083452037836801	756502711621726209	Thu Jun 11 14:14:45 +0000 2020	<a href='#'>#NeurIPS2020</a> MOPO: Model-based Offline Policy Optimization. (arXiv:2005.13239v1 [cs\.LG]) <a href='#'>https://t.co/6xyRLGzMT5</a>	True	False		1	1	0	0	0.93666	arXiv in review	arxiv_in_review
281	1271083649384022016	189628977	Thu Jun 11 14:15:32 +0000 2020	"Hooray! Procgen and MineRL Competitions: OpenAI is co-organizing two NeurIPS 2020 competitions with AIcrowd, Carnegie Mellon University, and DeepMind, using Procgen Benchmark and MineRL. 
<a href='#'>https://t.co/pb7NwtfcRJ</a> <a href='#'>#machinelearning</a> <a href='#'>#NeurIPS2020</a>"	True	False		2	6	0	0	0.9941660000000001	davilagrau	davilagrau
282	1271113648187080704	756502711621726209	Thu Jun 11 16:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> Earballs: Neural Transmodal Translation. (arXiv:2005.13291v1 [eess\.AS]) <a href='#'>https://t.co/WyMVqZGb1f</a>	True	False		1	0	0	0	0.9507220000000001	arXiv in review	arxiv_in_review
283	1271189144807538690	756502711621726209	Thu Jun 11 21:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> Stochastic Security: Adversarial Defense Using Long-Run Dynamics of Energy-Based Models. (arXiv:2005.13525v1 [stat\.ML]) <a href='#'>https://t.co/fwTnYmhomT</a>	True	False		0	1	0	0	0.9495100000000001	arXiv in review	arxiv_in_review
284	1271229524865216512	1270960841362255872	Thu Jun 11 23:55:11 +0000 2020	Do you have a theory or a hypothesis that can predict generalization performance in deep learning? Now, for the first time, there is a competition for it &amp; you can validate your idea <a href='#'>@NeurIPSConf</a> <a href='#'>#NeurIPS2020</a>. We hope this will instigate progress in understanding generalization.	True	False		57	173	5	7	0.43129400000000007	Predicting Generalization in Deep Learning	PGDL_NeurIPS
285	1271230195396034562	228283891	Thu Jun 11 23:57:51 +0000 2020	🥇For the first time, there is now a competition for predicting generalization performance of deep learning <a href='#'>@NeurIPSConf</a> <a href='#'>#NeurIPS2020</a>. With <a href='#'>@PGDL_NeurIPS</a>. Do not miss the opportunity 😀	True	True	1.2712295248652165e+18	8	37	1	1	0.9834560000000001	Hossein Mobahi	TheGradient
286	1271279432368451587	2850858010	Fri Jun 12 03:13:30 +0000 2020	"The program chairs Mausam and <a href='#'>@k_leyton_brown</a> seem to have designed a 2-phase review system aiming to ensure fairness (no dreaded <a href='#'>#deskreject</a>!) despite the ballooning paper subs.  Resubmission of borderline papers from <a href='#'>#NeurIPS2020</a> &amp; <a href='#'>#EMNLP2020</a> allowed

Hope it all works well!🤞"	True	False		1	4	0	0	0.992378	Subbarao Kambhampati	rao2z
287	1271355241510961153	756502711621726209	Fri Jun 12 08:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> PAI-Conv: Permutable Anisotropic Convolutional Networks for Learning on Point Clouds. (arXiv:2005.13135v1 [cs\.CV]) <a href='#'>https://t.co/anhUzoUSeA</a>	True	False		1	0	0	0	0.969708	arXiv in review	arxiv_in_review
288	1271533806625779712	228283891	Fri Jun 12 20:04:18 +0000 2020	From <a href='#'>#NeurIPS2020</a> program chairs: After screening for various issues, there are approximately 9300 papers ready for the next phase of the review process.	True	False		4	66	3	1	0.9516340000000001	Hossein Mobahi	TheGradient
289	1271536433526910977	756502711621726209	Fri Jun 12 20:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> Demystifying Orthogonal Monte Carlo and Beyond. (arXiv:2005.13590v1 [cs\.LG]) <a href='#'>https://t.co/cpslQM3oqj</a>	True	False		1	0	0	0	0.972186	arXiv in review	arxiv_in_review
290	1271551533075828736	756502711621726209	Fri Jun 12 21:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> Parameter Sharing is Surprisingly Useful for Multi-Agent Deep Reinforcement Learning. (arXiv:2005.13625v1 [cs\.LG]) <a href='#'>https://t.co/pKaZAs1OC5</a>	True	False		1	0	0	0	0.9529939999999999	arXiv in review	arxiv_in_review
291	1271561641616986113	97707247	Fri Jun 12 21:54:54 +0000 2020	"<a href='#'>#NeurIPS2020</a>:
-100% online, no hybrid model as previously planned
-Cheaper and unlimited registration
-Potential local meetups depending on the situation in December
Who's down for <a href='#'>#NeurIPSToronto2020</a>? (or, selfishly, <a href='#'>#NeurIPSWaterloo2020</a>...)"	True	True	1.271557088184017e+18	8	74	2	2	0.2062059999999999	Gautam Kamath	thegautamkamath
292	1271566632981233664	756502711621726209	Fri Jun 12 22:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> Towards the Infeasibility of Membership Inference on Deep Models. (arXiv:2005.13702v1 [cs\.LG]) <a href='#'>https://t.co/aD6jA4ZMBI</a>	True	False		1	3	0	0	0.9635020000000001	arXiv in review	arxiv_in_review
293	1271580504215769088	2207199187	Fri Jun 12 23:09:51 +0000 2020	"At least this year I wouldn't be faced with the uncertainty of getting a Canada visa.
<a href='#'>#NeurIPS2020</a> gone virtual."	True	False		7	59	2	1	0.9207939999999999	Jerry Fadugba	jerofad
294	1271594084969467905	709905140	Sat Jun 13 00:03:49 +0000 2020	<a href='#'>#NeurIPS2020</a> will be purely virtual and one side effect is unlimited tickets.	True	True	1.271557088184017e+18	0	2	0	0	0.8806020000000001	K. Seeliger	kateiyas
295	1271596832255336449	756502711621726209	Sat Jun 13 00:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> A Feature-map Discriminant Perspective for Pruning Deep Neural Networks. (arXiv:2005.13796v1 [cs\.LG]) <a href='#'>https://t.co/TotpckzEML</a>	True	False		1	1	0	0	0.976008	arXiv in review	arxiv_in_review
296	1271598882460336129	1263748703476539393	Sat Jun 13 00:22:53 +0000 2020	<a href='#'>@j_gottschlich</a> I agree with you，I specifically told my co-authors to fill in the author information. But I didn't know if I have any other formats wrong, it seems that  <a href='#'>#NeurIPS2020</a> has many rules for the desk reject.	True	False		0	1	0	0	0.934598	jalen	yc_wang_ai
297	1271602156139921413	3439990697	Sat Jun 13 00:35:53 +0000 2020	"<a href='#'>#NeurIPS2020</a> decides to go virtual

Source: <a href='#'>https://t.co/dqBndyk0ao</a> <a href='#'>https://t.co/tm6r8flZOG</a>"	True	False		1	10	0	2	0.733236	Kosta Derpanis	CSProfKGD
298	1271611933079339010	756502711621726209	Sat Jun 13 01:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> Generalised Interpretable Shapelets for Irregular Time Series. (arXiv:2005.13948v1 [cs\.LG]) <a href='#'>https://t.co/knrq1muSLO</a>	True	False		1	2	0	0	0.959308	arXiv in review	arxiv_in_review
299	1271618195128868867	2850858010	Sat Jun 13 01:39:37 +0000 2020	"So <a href='#'>#NeurIPS2020</a> will be fully online! (..and hopefully it will go on for a full year too 🤞🤞)

<a href='#'>https://t.co/d0ccS5SGQf</a>"	True	True	1.271557088184017e+18	0	4	0	0	0.9841759999999999	Subbarao Kambhampati	rao2z
300	1271644428487102464	120107996	Sat Jun 13 03:23:52 +0000 2020	Desk Rejection at <a href='#'>#AI</a> conferences sounds more like playing <a href='#'>#LasVegas</a> slot machines <a href='#'>#NeurIPS2020</a> <a href='#'>#IJCAI2020</a>.	True	True	1.2715371240897044e+18	0	1	0	0	0.9585619999999999	Mahashweta🌟	MahashwetaDas
301	1271672328976584704	756502711621726209	Sat Jun 13 05:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> Image Restoration from Parametric Transformations using Generative Models. (arXiv:2005.14036v1 [eess\.IV]) <a href='#'>https://t.co/XM40Hp0rC1</a>	True	False		1	1	0	0	0.9529000000000001	arXiv in review	arxiv_in_review
302	1271714400185905152	925942345379352577	Sat Jun 13 08:01:54 +0000 2020	Let’s play a guessing game: Exercise Machine or NeuIPS paper title? <a href='#'>#NeurIPS2020</a> <a href='#'>https://t.co/RG44he83cN</a>	True	False		0	5	1	0	0.6917660000000001	Rob Salomone	SalomoneRob
303	1271729973271965696	504239269	Sat Jun 13 09:03:47 +0000 2020	"NeurIPS2020 will be a fully virtual conference!
<a href='#'>#NeurIPS2020</a>"	True	True	1.271557088184017e+18	1	3	1	0	0.9792639999999999	Vu Nguyen	nguyentienvu
304	1271747829116145664	756502711621726209	Sat Jun 13 10:14:45 +0000 2020	<a href='#'>#NeurIPS2020</a> Second-Order Convergence of Asynchronous Parallel Stochastic Gradient Descent: When Is the Linear Speedup Achieved?. (arXiv:1910.06000v4 [cs\.LG] UPDATED) <a href='#'>https://t.co/q4UiiB88n6</a>	True	False		1	3	0	0	0.25879399999999997	arXiv in review	arxiv_in_review
305	1271797325682311174	919860212	Sat Jun 13 13:31:25 +0000 2020	"Neural Information Processing Systems 2020 is Going Virtual!

NeurIPS Board : <a href='#'>https://t.co/eXZd53GvAl</a>

<a href='#'>#Covid19</a> <a href='#'>#NeurIPS</a> <a href='#'>#NeurIPS</a>2020 <a href='#'>https://t.co/g4igjtWZaF</a>"	True	False		5	11	0	1	0.985814	MONTREAL.AI	Montreal_AI
306	1271798865986048000	913112135785484288	Sat Jun 13 13:37:33 +0000 2020	"Neural Information Processing Systems 2020 is Going Virtual!
NeurIPS Board : <a href='#'>https://t.co/ypePmcD3es</a>
<a href='#'>#Covid19</a> <a href='#'>#NeurIPS</a> <a href='#'>#NeurIPS</a>2020"	True	False		0	1	0	0	0.980148	Ahmed Hafez	Ahmedtronic
307	1271824090995863559	1038822788579188736	Sat Jun 13 15:17:47 +0000 2020	"Great news, now everyone can attend 🎊🤩 

Neural Information Processing Systems 2020 is going online <a href='#'>#NrurIPS</a> 
<a href='#'>#AI</a> <a href='#'>#ML</a> <a href='#'>#DL</a> <a href='#'>#MachineLearning</a> <a href='#'>#NeurIPS2020</a> <a href='#'>#NeuralNetworks</a> <a href='#'>#DeepLearning</a> 
 <a href='#'>https://t.co/Y0IFffjuQY</a>"	True	False		1	3	0	0	0.9941439999999999	TachyHealth	TachyHealth
308	1271919812751642626	844953243931291648	Sat Jun 13 21:38:09 +0000 2020	Thanks Hendrik and Y-Lan! Have to admit, I'm slightly devastated that there will be no Vancouver meeting, but thrilled that you two will be taking the lead to make a virtual <a href='#'>#NeurIPS2020</a> this year.	True	True	1.271557088184017e+18	1	47	1	0	0.9852259999999999	raia hadsell	RaiaHadsell
309	1271937537376829441	10090732	Sat Jun 13 22:48:35 +0000 2020	Hey <a href='#'>@NeurIPSConf</a> , hope you include this from <a href='#'>https://t.co/PpDjNO7dMQ</a> or similar, for <a href='#'>@iclr_conf</a>  it really made the casual discussion aspect fun!  <a href='#'>#NeurIPS2020</a>	True	True	1.2552560123633582e+18	0	5	0	1	0.994516	Robin Ranjit Singh Chauhan	robinc
310	1271941670087479296	224194087	Sat Jun 13 23:05:00 +0000 2020	Now that most events and conferences are going to be virtual, I think this is a unique opportunity to be more inclusive without sacrificing standards. We can motivate and support junior researchers and PIs during this difficult time. <a href='#'>#NeurIPS2020</a>	True	False		0	5	1	0	0.9692339999999999	Hossein Sharifi N.	Hossein_SHN
311	1271989418941976576	756502711621726209	Sun Jun 14 02:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> Distributional Random Forests: Heterogeneity Adjustment and Multivariate Distributional Regression. (arXiv:2005.14458v1 [stat\.ML]) <a href='#'>https://t.co/IM5tf2wx4g</a>	True	False		1	0	0	0	0.96709	arXiv in review	arxiv_in_review
312	1272004518125977600	756502711621726209	Sun Jun 14 03:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> CoolMomentum: A Method for Stochastic Optimization by Langevin Dynamics with Simulated Annealing. (arXiv:2005.14605v1 [stat\.ML]) <a href='#'>https://t.co/ke6mTdaaKn</a>	True	False		1	2	0	0	0.974586	arXiv in review	arxiv_in_review
313	1272019615896555521	756502711621726209	Sun Jun 14 04:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> Non-Local Graph Neural Networks. (arXiv:2005.14612v1 [cs\.LG]) <a href='#'>https://t.co/jw8KLExhPR</a>	True	False		1	2	0	0	0.923486	arXiv in review	arxiv_in_review
314	1272034717123084296	756502711621726209	Sun Jun 14 05:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> Fair Classification via Unconstrained Optimization. (arXiv:2005.14621v1 [cs\.LG]) <a href='#'>https://t.co/ehBmulFpTO</a>	True	False		1	2	0	0	0.96451	arXiv in review	arxiv_in_review
315	1272036819945885696	62610095	Sun Jun 14 05:23:05 +0000 2020	The MineRL <a href='#'>#NeurIPS2020</a> competition is underway! <a href='#'>https://t.co/I9cn8MnBSK.</a> I’ll be posting an intro video soon for those interested in participating	True	False		1	3	1	0	0.99245	Byron Galbraith	bgalbraith
316	1272049815011176448	756502711621726209	Sun Jun 14 06:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> Learning From Context-Agnostic Synthetic Data. (arXiv:2005.14707v1 [cs\.LG]) <a href='#'>https://t.co/3cv7SggNi5</a>	True	False		0	1	0	0	0.93756	arXiv in review	arxiv_in_review
317	1272472602808848386	756502711621726209	Mon Jun 15 10:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> OT-Flow: Fast and Accurate Continuous Normalizing Flows via Optimal Transport. (arXiv:2006.00104v1 [cs\.LG]) <a href='#'>https://t.co/TIGT0tKsBK</a>	True	False		2	5	0	0	0.965328	arXiv in review	arxiv_in_review
318	1272487701980291072	756502711621726209	Mon Jun 15 11:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> Understanding the Message Passing in Graph Neural Networks via Power Iteration. (arXiv:2006.00144v1 [cs\.LG]) <a href='#'>https://t.co/ARrOsOFp1S</a>	True	False		1	5	0	0	0.95791	arXiv in review	arxiv_in_review
319	1272533000056647682	756502711621726209	Mon Jun 15 14:14:44 +0000 2020	<a href='#'>#NeurIPS2020</a> Generalizing Random Fourier Features via Generalized Measures. (arXiv:2006.00247v1 [cs\.LG]) <a href='#'>https://t.co/5ExedNwo0I</a>	True	False		1	3	0	0	0.947432	arXiv in review	arxiv_in_review
